# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -593 1 268064 66306 45767379 3 ./amdgpu/picasso_mec2.bin
DUPTYPE_WITHIN_SAME_TREE -593 1 268064 66306 45769957 3 ./amdgpu/raven_mec.bin
DUPTYPE_FIRST_OCCURRENCE 837 1 268064 66306 45767390 3 ./amdgpu/vega12_mec.bin
DUPTYPE_WITHIN_SAME_TREE -837 1 268064 66306 45767014 3 ./amdgpu/vega12_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 850 1 268064 66306 45767115 3 ./amdgpu/vega20_mec.bin
DUPTYPE_WITHIN_SAME_TREE -850 1 268064 66306 45769787 3 ./amdgpu/vega20_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 823 1 268064 66306 45767535 3 ./amdgpu/vega10_mec.bin
DUPTYPE_WITHIN_SAME_TREE -823 1 268064 66306 45767287 3 ./amdgpu/vega10_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 699 1 268064 66306 45767532 3 ./amdgpu/raven2_mec.bin
DUPTYPE_WITHIN_SAME_TREE -699 1 268064 66306 45770001 3 ./amdgpu/raven2_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 366 1 268160 66306 45767076 3 ./amdgpu/dimgrey_cavefish_mec.bin
DUPTYPE_WITHIN_SAME_TREE -366 1 268160 66306 45769910 3 ./amdgpu/dimgrey_cavefish_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 745 1 268160 66306 45766313 3 ./amdgpu/sienna_cichlid_mec.bin
DUPTYPE_WITHIN_SAME_TREE -745 1 268160 66306 45767523 3 ./amdgpu/sienna_cichlid_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 572 1 268160 66306 45770008 3 ./amdgpu/navy_flounder_mec.bin
DUPTYPE_WITHIN_SAME_TREE -572 1 268160 66306 45768193 3 ./amdgpu/navy_flounder_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 317 1 268160 66306 45767255 3 ./amdgpu/beige_goby_mec.bin
DUPTYPE_WITHIN_SAME_TREE -317 1 268160 66306 45767086 3 ./amdgpu/beige_goby_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 305 1 268560 66306 45767075 3 ./amdgpu/arcturus_mec.bin
DUPTYPE_WITHIN_SAME_TREE -305 1 268560 66306 45769916 3 ./amdgpu/arcturus_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 556 1 268592 66306 45767090 3 ./amdgpu/navi14_mec.bin
DUPTYPE_WITHIN_SAME_TREE -556 1 268592 66306 45767450 3 ./amdgpu/navi14_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 558 1 268592 66306 45767520 3 ./amdgpu/navi14_mec2_wks.bin
DUPTYPE_WITHIN_SAME_TREE -558 1 268592 66306 45769968 3 ./amdgpu/navi14_mec_wks.bin
DUPTYPE_FIRST_OCCURRENCE 350 1 268592 66306 45767349 3 ./amdgpu/cyan_skillfish2_mec.bin
DUPTYPE_WITHIN_SAME_TREE -350 1 268592 66306 45767253 3 ./amdgpu/cyan_skillfish2_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 395 1 268720 66306 45767356 3 ./amdgpu/gc_10_3_7_mec.bin
DUPTYPE_WITHIN_SAME_TREE -395 1 268720 66306 45767555 3 ./amdgpu/gc_10_3_7_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 887 1 268720 66306 45767404 3 ./amdgpu/yellow_carp_mec.bin
DUPTYPE_WITHIN_SAME_TREE -887 1 268720 66306 45767170 3 ./amdgpu/yellow_carp_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 389 1 268720 66306 45769951 3 ./amdgpu/gc_10_3_6_mec.bin
DUPTYPE_WITHIN_SAME_TREE -389 1 268720 66306 45766986 3 ./amdgpu/gc_10_3_6_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 525 1 268720 66306 45769988 3 ./amdgpu/navi10_mec.bin
DUPTYPE_WITHIN_SAME_TREE -525 1 268720 66306 45767062 3 ./amdgpu/navi10_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 540 1 268720 66306 45769875 3 ./amdgpu/navi12_mec.bin
DUPTYPE_WITHIN_SAME_TREE -540 1 268720 66306 45767495 3 ./amdgpu/navi12_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 803 1 268720 66306 45767192 3 ./amdgpu/vangogh_mec.bin
DUPTYPE_WITHIN_SAME_TREE -803 1 268720 66306 45767032 3 ./amdgpu/vangogh_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 297 1 268736 66306 45769777 3 ./amdgpu/aldebaran_sjt_mec.bin
DUPTYPE_WITHIN_SAME_TREE -297 1 268736 66306 45769969 3 ./amdgpu/aldebaran_sjt_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 293 1 268736 66306 45768161 3 ./amdgpu/aldebaran_mec.bin
DUPTYPE_WITHIN_SAME_TREE -293 1 268736 66306 45767341 3 ./amdgpu/aldebaran_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 411 1 287712 66306 45767343 3 ./amdgpu/gc_11_0_1_mes.bin
DUPTYPE_WITHIN_SAME_TREE -411 1 287712 66306 45767454 3 ./amdgpu/gc_11_0_4_mes.bin
DUPTYPE_FIRST_OCCURRENCE 600 1 366560 66306 45767026 3 ./amdgpu/picasso_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -600 1 366560 66306 45767093 3 ./amdgpu/raven2_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -600 1 366560 66306 45767069 3 ./amdgpu/raven_vcn.bin
DUPTYPE_FIRST_OCCURRENCE 628 1 375424 66306 45767347 3 ./amdgpu/polaris10_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -628 1 375424 66306 45767037 3 ./amdgpu/polaris12_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -628 1 375424 66306 45769953 3 ./amdgpu/vegam_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -628 1 375424 66306 45770005 3 ./amdgpu/polaris11_uvd.bin
DUPTYPE_FIRST_OCCURRENCE 811 1 392560 66306 45767021 3 ./amdgpu/vcn_4_0_0.bin
DUPTYPE_WITHIN_SAME_TREE -811 1 392560 66306 45767289 3 ./amdgpu/vcn_4_0_2.bin
DUPTYPE_WITHIN_SAME_TREE -811 1 392560 66306 45767528 3 ./amdgpu/vcn_4_0_4.bin
DUPTYPE_FIRST_OCCURRENCE 472 1 403904 66306 45769751 3 ./amdgpu/green_sardine_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -472 1 403904 66306 45767424 3 ./amdgpu/renoir_vcn.bin
DUPTYPE_FIRST_OCCURRENCE 534 1 403904 66306 45767035 3 ./amdgpu/navi10_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -534 1 403904 66306 45768190 3 ./amdgpu/navi14_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -534 1 403904 66306 45769774 3 ./amdgpu/navi12_vcn.bin
DUPTYPE_FIRST_OCCURRENCE 1619 1 505608 66306 45772009 3 ./intel/dsp_fw_bxtn_v3366.bin
DUPTYPE_WITHIN_SAME_TREE -1619 1 505608 66306 45772010 3 ./intel/dsp_fw_glk_v3366.bin
DUPTYPE_FIRST_OCCURRENCE 325 1 587376 66306 45767310 3 ./amdgpu/beige_goby_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -325 1 587376 66306 45767018 3 ./amdgpu/navy_flounder_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -325 1 587376 66306 45767377 3 ./amdgpu/sienna_cichlid_vcn.bin
DUPTYPE_WITHIN_SAME_TREE -325 1 587376 66306 45767421 3 ./amdgpu/dimgrey_cavefish_vcn.bin
DUPTYPE_FIRST_OCCURRENCE 1532 1 589888 66306 45771895 3 ./i915/dg1_huc.bin
DUPTYPE_WITHIN_SAME_TREE -1532 1 589888 66306 45771801 3 ./i915/dg1_huc_7.9.3.bin
DUPTYPE_FIRST_OCCURRENCE 1611 1 589888 66306 45771825 3 ./i915/tgl_huc.bin
DUPTYPE_WITHIN_SAME_TREE -1611 1 589888 66306 45771788 3 ./i915/tgl_huc_7.9.3.bin
DUPTYPE_FIRST_OCCURRENCE 1684 1 625216 66306 45771971 3 ./intel/ibt-17-0-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1684 1 625216 66306 45771938 3 ./intel/ibt-18-0-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1684 1 625216 66306 45771936 3 ./intel/ibt-17-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1684 1 625216 66306 45771992 3 ./intel/ibt-18-1.sfi
DUPTYPE_FIRST_OCCURRENCE 1688 1 675500 66306 45772017 3 ./intel/ibt-17-16-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1688 1 675500 66306 45771932 3 ./intel/ibt-18-16-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1688 1 675500 66306 45772087 3 ./intel/ibt-17-2.sfi
DUPTYPE_WITHIN_SAME_TREE -1688 1 675500 66306 45771993 3 ./intel/ibt-18-2.sfi
DUPTYPE_FIRST_OCCURRENCE 1640 1 718936 66306 45772083 3 ./intel/ibt-0040-0041.sfi
DUPTYPE_WITHIN_SAME_TREE -1640 1 718936 66306 45771982 3 ./intel/ibt-1040-0041.sfi
DUPTYPE_WITHIN_SAME_TREE -1640 1 718936 66306 45771941 3 ./intel/ibt-0040-4150.sfi
DUPTYPE_WITHIN_SAME_TREE -1640 1 718936 66306 45772020 3 ./intel/ibt-1040-4150.sfi
DUPTYPE_FIRST_OCCURRENCE 2657 2 726108 66306 45772033 3 ./intel/vsc/ivsc_pkg_ovti01a0_0.bin
DUPTYPE_WITHIN_SAME_TREE -2657 2 726108 66306 45772039 3 ./intel/vsc/ivsc_pkg_ovti01af_0.bin
DUPTYPE_WITHIN_SAME_TREE -2657 2 726108 66306 45772027 3 ./intel/vsc/ivsc_pkg_ovti01as_0.bin
DUPTYPE_FIRST_OCCURRENCE 1642 1 764772 66306 45772106 3 ./intel/ibt-0040-1020.sfi
DUPTYPE_WITHIN_SAME_TREE -1642 1 764772 66306 45771951 3 ./intel/ibt-0040-2120.sfi
DUPTYPE_WITHIN_SAME_TREE -1642 1 764772 66306 45771968 3 ./intel/ibt-1040-2120.sfi
DUPTYPE_WITHIN_SAME_TREE -1642 1 764772 66306 45771988 3 ./intel/ibt-1040-1020.sfi
DUPTYPE_FIRST_OCCURRENCE 2652 2 767068 66306 45772050 3 ./intel/vsc/ivsc_pkg_hi556_0.bin
DUPTYPE_WITHIN_SAME_TREE -2652 2 767068 66306 45772035 3 ./intel/vsc/ivsc_pkg_int3537_0.bin
DUPTYPE_FIRST_OCCURRENCE 1700 1 801224 66306 45772125 3 ./intel/ibt-19-0-0.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45772124 3 ./intel/ibt-19-0-4.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45771979 3 ./intel/ibt-19-240-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45772100 3 ./intel/ibt-19-240-4.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45772085 3 ./intel/ibt-19-16-4.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45771972 3 ./intel/ibt-19-32-0.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45771939 3 ./intel/ibt-19-32-4.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45771935 3 ./intel/ibt-19-32-1.sfi
DUPTYPE_WITHIN_SAME_TREE -1700 1 801224 66306 45771927 3 ./intel/ibt-19-0-1.sfi
DUPTYPE_FIRST_OCCURRENCE 1656 1 824672 66306 45772096 3 ./intel/ibt-0180-0041.sfi
DUPTYPE_WITHIN_SAME_TREE -1656 1 824672 66306 45772003 3 ./intel/ibt-0180-4150.sfi
DUPTYPE_WITHIN_SAME_TREE -1656 1 824672 66306 45771944 3 ./intel/ibt-0180-1050.sfi
DUPTYPE_FIRST_OCCURRENCE 1654 1 980580 66306 45772002 3 ./intel/ibt-0093-0291.sfi
DUPTYPE_WITHIN_SAME_TREE -1654 1 980580 66306 45772107 3 ./intel/ibt-0291-0291.sfi
DUPTYPE_FIRST_OCCURRENCE 2833 2 8881672 66306 45775327 3 ./qcom/qcm2290/modem.mbn
DUPTYPE_WITHIN_SAME_TREE -2833 2 8881672 66306 45775276 3 ./qcom/qrb4210/modem.mbn
# end of file
